,date,headline,sponsored
3957,"January 13, 2015",National Identity Management Commission To Localize e-ID Card Production,False
3958,"January 13, 2015",Technology Minister Advocates ICT Integration to Address Gender Inequity,False
3959,"January 13, 2015",Apply Now for the TechWomen 2015 Program,False
3960,"January 12, 2015",Celestine Ezeokoye – I Learnt to Code Out of Curiosity,False
3961,"January 12, 2015",ActivSpaces And Cameroon Angels Network Announce Joint Startup Pitch Event,False
3962,"January 12, 2015",Google Honors the Late Kimani Maruge with a Doodle,False
3963,"January 12, 2015",Fortumo Launches Mobile Carrier Billing System In Kenya,False
3964,"January 12, 2015",NetPlus Is About To Launch A Bank-Powered Online Payments Platform,False
3965,"January 12, 2015",De Beers Launches Entrepreneurial Incubator in Cape Town,False
3966,"January 12, 2015",Helios Investment Partners Raised $1 Billion And Private Equity Fund In Africa,False
3967,"January 12, 2015",Edge Rank Secrets: How Businesses Can Get The Most Out Of Facebook,False
3968,"January 10, 2015",Vodafone Ghana Is About To Begin Selling Monthly iROKOtv Bundles At GHc 20,False
3969,"January 9, 2015",Truppr’s Zany Explainer Video Will Get You Jumping,False
3970,"January 9, 2015","The Latest Version Of Ushahidi, v3.0.0-Beta.12 Is Now Available",False
3971,"January 9, 2015",SimplePay And eTranzact Partner On Mobile Payments,False
3972,"January 9, 2015",MTN Launches BetterMe,False
3973,"January 9, 2015",This Is Why Tigo Rwanda And iROKOtv Need Each Other,False
3974,"January 9, 2015",iROKOtv Movies Now Available To Tigo Rwanda Subscribers Via Exclusive Content Deal,False
3975,"January 8, 2015",Devio Arts Center Win Ghana’s StartUp Cup Competition,False
3976,"January 8, 2015","HealthQ Launches A New Project, LifeQ",False
3977,"January 8, 2015",Telco 2.0? That’s The New Buzzword MTN Is Throwing Around These Days,False
3978,"January 8, 2015",5 Nigerian States Subscribe to ICT Ministry’s Move to Reduce Internet Cost,False
3979,"January 8, 2015",This Linguist Is Creating An Online Dictionary Of Yoruba Names,False
3980,"January 7, 2015",First Bank And Etisalat Nigeria Collaborate On Mobile Money Solution,False
3981,"January 7, 2015",Westwing Group Receives EUR 25 Million In Follow-on Funding From Investors,False
3982,"January 7, 2015","East African Startups, Apply to Spring Accelerator",False
3983,"January 7, 2015",88mph Is Piloting A New Funding Model In Cape Town,False
3984,"January 7, 2015",Local Police Impound Uber Cabs In Capetown,False
3985,"January 7, 2015","Ghana Kicks Space Programme Into Gear, Prepares To Join The League Of Afronauts",False
3986,"January 6, 2015",Competition Commission Okays Merger Between Kalahari and Takealot,False
3987,"January 6, 2015",VoguePay and ICE3X Are Bringing Bitcoin Transactions To Nigeria,False
3988,"January 6, 2015",Shop4U Launches Three-Hour Shipping Grocery Site For Lagos,False
3989,"January 6, 2015",Designing A Wealth Management Industry In Africa For The Digital Age,False
3990,"January 6, 2015",Uncertainty Dogs Kenya’s Digital Switchover,False
3991,"January 6, 2015",ActivSpaces Is Enrolling Cameroonian Startups Into A Six Month Accelerator Programme,False
3992,"January 6, 2015",Five Lessons The Tech Ecosystem Can Learn From Nigeria’s Music Industry,False
3993,"January 6, 2015",MTN Ghana Provides Network Subscribers Access To Wikipedia AT No Cost,False
3994,"January 5, 2015",VC4Africa Releases An Upbeat Report On Venture Finance In Africa For 2015,False
3995,"January 5, 2015","Microsoft Unveils Its Cheapest Phone, The $29 Nokia 215",False
3996,"January 5, 2015",Heels.com.ng Secures Seed Capital From Kernel Fund,False
3997,"January 5, 2015",Watch All The Videos From TEDx Ife’s “Solving X” Event,False
3998,"January 5, 2015","Etisalat Nigeria Introduces Smartpaks, App Specific Data Plans",False
3999,"January 5, 2015","Angolan Game Startup, Kandengue.com, Plans Audience Expansion In 2015",False
4000,"December 23, 2014","Nigeria’s Central Bank Sets N100 Annual Maintenance Fee For Debit Cards, Puzzled Customers React",False
4001,"December 23, 2014",Hotels.ng Hits 6000 Hotels And Profit In 2014,False
4002,"December 19, 2014",CcHub Publishes New Infographic Report On How Students Use Their Phones,False
4003,"December 18, 2014",What Nigerians Googled In 2014,False
4004,"December 17, 2014",The App For Praying Is Here. It’s Called Prayerbox,False
4005,"December 17, 2014",Liveoo: Discover Fun Places And Events In Lagos,False
4006,"December 16, 2014",ChopUp’s New Game Trailer Teases A Fart-Fueled Platforming Adventure,False
4007,"December 16, 2014",Uber Just Brought Its Low cost “UberX” Option To Lagos,False
4008,"December 16, 2014",Nine Things African Tech Entrepreneurs Should Never Do,False
4009,"December 16, 2014",Connverg: Stackoverflow On Steriods,False
4010,"December 15, 2014",Pictures From CcHub’s Interactive Session With Leading Tech Entrepreneurs,False
4011,"December 15, 2014",NigerianFoods.com: Nigerian Foodstuff At Your Doorstep,False
4012,"December 12, 2014",Nigerian Brands Need To Handle Social Media Like They Are Nuclear Reactors,False
4013,"December 12, 2014","What Nigerians Look Out For When Choosing Smartphones, According To Playspread Analytics",False
4014,"December 12, 2014",Jovago Reveals User Experience Upgrades To Its Hotel Booking Platform,False
4015,"December 10, 2014",Etisalat Celebrates The Winners of the 2014 Pan-African Prize for Innovation,True
4016,"December 10, 2014","SoccerQuiz: test your footie knowledge, play with friends, get rewards",False
4017,"December 5, 2014","RepairAm.com, Gadget Repair Website",False
4018,"December 5, 2014","GDays Nigeria For Businesses And Developers, 12th And 13th December",False
4019,"December 3, 2014","Super Email Marketing, By Supermart",False
4020,"December 3, 2014",One Does Not Simply Scale. Just Ask Simplepay,False
4021,"December 2, 2014","Review: Sambisa Assault Destroys All Other Mobile Games In Its League, But…",False
4022,"December 2, 2014",How I Would Run An African Technology Incubator,False
4023,"December 1, 2014",The TEF Entrepreneurship Programme: Fulfilling The Prophecy Of Africapitalism,False
4024,"December 1, 2014",54 Hours To Startup: A Recap of Startup Weekend Lagos,False
4025,"December 1, 2014",Getting Into The Mind Of A Venture Capitalist,False
4026,"November 28, 2014",WaWo vs L5: Chika Nwobi Responds,False
4027,"November 28, 2014","CcHub Hosts Interactive Session With Sim Shagaya, Jason Njoku, More",False
4028,"November 28, 2014","The Mobile Game From ChopUp, Sambisa Assault, Is Out On Android",False
4029,"November 28, 2014","OMG, Interswitch Is Innovating",False
4030,"November 28, 2014",Former Employee Alleges Intellectual Property Theft By L5 Labs,False
4031,"November 27, 2014",Venture Or Vulture Capital? And Other Candid Questions About Safaricom’s Million Dollar Startup Fund,False
4032,"November 26, 2014","Jumia Picks Up $150 Million In Series C, Now Valued At Half A Billion Dollars",False
4033,"November 26, 2014",Suba: shared image experiences with people in the same location,False
4034,"November 26, 2014","The CcHub Is Hosting A Raspberry Pi Jam In December, Get Tickets",False
4035,"November 26, 2014","Cliptext: sprinkle your images with text, emoji, then share",False
4036,"November 25, 2014",On Valuations: How To “Price” Your Startup,False
4037,"November 24, 2014","Total And Wennovation Hub Announce Hackathon, Apply By 7th December",False
4038,"November 24, 2014",Africa Needs An Industrial Revolution,False
4039,"November 24, 2014",A Year And Two Interns At Fonebase Labs,False
4040,"November 21, 2014",Review: The Last Nokia Lumia,False
4041,"November 21, 2014",Can’t Shop This Christmas Because I Quit My Job To Pursue The Startup Dream,False
4042,"November 20, 2014",Shopify Adds Nigeria’s CashEnvoy To Its List Of Third Party Payment Processors,False
4043,"November 20, 2014",Spinlet And MTN Nigeria Have Just Signed A Music Services Deal,False
4044,"November 20, 2014",Giddiphones: A Classified Ads Platform Exclusively For Phones,False
4045,"November 19, 2014","SLUSH 2014, Day 2: Meet Toto Health",False
4046,"November 19, 2014","SLUSH 2014, Day 2: The Jolla Tablet And South Koreas Massive Showing",False
4047,"November 19, 2014","Cashless Lagos: Lies, Damned Lies And POS Deployment Statistics",False
4048,"November 19, 2014",Nigerian Startups Represent At Slush 2014,False
4049,"November 19, 2014","Xiaomi Is Contemplating A Smart Watch, Says Hugo Barra",False
4050,"November 18, 2014",Engineer Discovers A Security Flaw In Zenith Insurance That Puts Private User Info At Risk,False
4051,"November 18, 2014",Why is Mara Messenger Joining the Chat Wars?,False
4052,"November 18, 2014",Key Observations About Jumia And Nigerian Ecommerce From Rocket Internet’s Proven Winners Report,False
4053,"November 17, 2014",Afrobios: A Publicly Editable Database Of African Music Stars,False
4054,"November 17, 2014",Five Things I Learned From TechCabal’s Interview With Autogenius,False
4055,"November 17, 2014","Streaming IS The Future, But Nigerian Music Needs To Turn On The Tap",False
4056,"November 17, 2014","Rocket Internet Releases 2014 Key Financials For 12 Proven Winners, Including Jumia",False
4057,"November 14, 2014",NairaPOS:  User-friendly Point of Sale Technology,False
4058,"November 14, 2014",Wishlist: Let Your Loved Ones Know What You Want,False
4059,"November 14, 2014","Kraks.tv: Curates Funny Videos, Allows Users Upload Theirs",False
4060,"November 14, 2014",Can You Replicate Virality? Between BridePrice & TakeTomorrow,False
4061,"November 14, 2014","It Took Only Two Years, But Twitter Is Finally Getting Translated Into Yoruba",False
4062,"November 14, 2014",Can Etisalat’s Easymobile App Replace SMS And USSD Codes?,False
4063,"November 13, 2014","Startup Funding Is Harder In Nigeria Than Anywhere Else, But…",False
4064,"November 13, 2014","Kola Oyeneyin, The Genius Behind Autogenius Plans To Disrupt Nigerian Insurance",False
4065,"November 13, 2014",Made In Nigeria – The World’s First Digital Banknote,False
4066,"November 12, 2014",SimplePay Is Working With Uber Lagos To Integrate Its Electronic Wallet By Q1 2015,False
4067,"November 12, 2014",Discover Work And Life Balance With The Galaxy Note 4,True
4068,"November 12, 2014","Register To Attend: Lagos Founder2be Founder Dating Event, 23rd November",False
4069,"November 12, 2014",The Sub $100 Infinix Hot Launches In Nigeria And Ghana,False
4070,"November 11, 2014",Jumia Nigeria Releases iOS App,False
4071,"November 11, 2014",8 Nigerian Startups to Watch in 2015,False
4072,"November 10, 2014","For Every Dollar You Give To Fight Ebola, Google Will Give Two",False
4073,"November 10, 2014",Gigalayer’s Acquisition Of Lagoshost Boosts It Into Nigeria’s Webhosting Top Ten,False
4074,"November 10, 2014",Where are the Angels?: Uyo Edition,False
4075,"November 10, 2014",Taylor Swift in the Age of NotJustOk.com,False
4076,"November 9, 2014","The Strategic Laziness Of VCs, And What Startups Can Do About It",False
4077,"November 9, 2014",Venture Capitalists Are Strategically Lazy – A Tweetstorm By Opeyemi Awoyemi,False
4078,"November 8, 2014",Sambisa Assault preview – frag terrorists in the new Android game from ChopUp,False
4079,"November 5, 2014","Priceinfo: compare prices online, get bargains",False
4080,"November 4, 2014",Fasho: a personal shopping service for professionals,False
4081,"November 4, 2014","Kaku: discover fun places to hang out, on a budget",False
4082,"November 4, 2014",Is It A Startup Or A Business?,False
4083,"November 4, 2014",Does Nigeria Really Have A Logistics Problem?,False
4084,"November 4, 2014",Drugstoc: cheaper and faster drug sourcing for licensed medical facilities,False
4085,"November 3, 2014","Startup Life Is Hard, But It’s Your Only Option",False
4086,"November 3, 2014",Alabagames: buy and rent games and consoles nationwide,False
4087,"November 3, 2014",Buzzmentions: keep track of keywords in online and social media,False
4088,"November 3, 2014",TaxiPixi Africa Is Actually A Rebranded Tranzit,False
4089,"October 31, 2014",Who Owns Nairaland?,False
4090,"October 30, 2014",The Entrepreneur’s Rollercoaster,False
4091,"October 29, 2014",Exclusive: There’s A New Online Taxi App In Lagos. It’s Called TaxiPixi,False
4092,"October 29, 2014",Think You Know CSS? Enter The CSS Design Challenge,False
4093,"October 29, 2014",Event: Famo.us Developers Lagos Meetup,False
4094,"October 29, 2014",Happy Internet Day,False
4095,"October 29, 2014",Software Developers Could Help Save Nigeria When Its Oil Dries Up,False
4096,"October 29, 2014",440NG-Backed Gingerbox Pivots To A Fresh Take On Fresh Fruit Deliveries,False
4097,"October 29, 2014","UX Lagos Meetup – Move fast, break things with lean UX [Event]",False
4098,"October 28, 2014",440NG Does Not Invest In Innovative Startups,False
4099,"October 28, 2014",Wuf: the world’s smartest dog collar,False
4100,"October 28, 2014",Win Up To $3000 In The Gamsole Design Challenge,True
4101,"October 27, 2014",Visitor Plus: modernise your staff and visitor log system,False
4102,"October 27, 2014",Jumia Will Now Deliver Your Shopping On Sunday,False
4103,"October 27, 2014",Voicebox Of Naija: Hyperlocal Online News Segmented By States,False
4104,"October 27, 2014",The Fear Of Messing Up,False
4105,"October 27, 2014",WriteRack: tweetstorm like @pmarca,False
4106,"October 25, 2014",Naming Your New Startup,False
4107,"October 24, 2014",Will The Real Startups Please Stand Up?,False
4108,"October 24, 2014",Get More Boom For Your Buck In The Lumia 530 #PowerPromo,True
4109,"October 24, 2014",A Six Step Survival Kit For Designers And Developers,False
4110,"October 23, 2014",FimVillage: an online social community for Nollywood enthusiasts,False
4111,"October 23, 2014",Forward Nigeria App Review: It’s Very Forward Looking,True
4112,"October 23, 2014",Millicom Partners Deezer To Extend ‘Tigo Music’ To 5 African Markets,False
4113,"October 23, 2014","Tomato Jos Is The Best “Nigerian” Kickstarter Project Ever, And It’s About Tomatoes",False
