,date,headline,sponsored
4257,"August 21, 2014",VC4Africa Is Hosting A Summit To Discuss The Future Of Angel Investing In Africa,False
4258,"August 21, 2014",We Found A Native Konga Android App On The Infinix Zero And It’s Not Half Bad,False
4259,"August 20, 2014",The Low-cost Octa-core Infinix Zero: Unboxing and First Impressions,False
4260,"August 19, 2014",Ghanaian Saya Mobile Acquired By Kirusa,False
4261,"August 19, 2014",Smartphones Catching Up With PCs On Global Internet Usage,False
4262,"August 19, 2014",Can’t Access WhatsApp on Etisalat? You’re Not Alone,False
4263,"August 18, 2014",10 Finalists Emerge For The 2014 ‘She Leads Africa’ Entrepreneur Showcase,False
4264,"August 18, 2014","Meet BudgIT Founder And Nigerian Data Pioneer, Seun Onigbinde On Digits",False
4265,"August 15, 2014",Sean Obedih: The State Of Angel Investing In Africa 2014,False
4266,"August 14, 2014","Mr. Godwin, Where Is My 65 Naira?",False
4267,"August 14, 2014",Paradigm Initiative’s Tech Entrepreneurship Workshop Goes To Kwara State,False
4268,"August 14, 2014",African Female Entrepreneurs By The Numbers: She Leads Africa Publishes Survey,False
4269,"August 11, 2014",Eleven Nigerian Entrepreneurs Get Accepted Into Ghanaian MEST,False
4270,"August 11, 2014",The SOLO S400 Is Lots More Music And A Little More Phone,False
4271,"August 11, 2014",Washist Launches Online Laundry Service In Lagos With $50k Angel Investment,False
4272,"August 8, 2014","At A Bargain Price Of N14k, You Could Probably Forgive The Innjoo i1s’ Shortcomings",False
4273,"August 7, 2014",Nigeria’s Broadband Report Card: Read Paradigm Initiative’s Policy Brief,False
4274,"August 7, 2014",Too Early To Tell If PayPal Will Have Any Impact – eTranzact Reacts To PayPal,False
4275,"August 7, 2014",The NYSC Has An App,False
4276,"August 7, 2014",Partnering Other Payments Players Is Our Strategy – SimplePay Reacts To PayPal,False
4277,"August 5, 2014",Tayo Oviosu: PayPal Will Attract Lots of Positive International Attention To Nigeria,False
4278,"August 5, 2014",PayPal In Nigeria – Three Sides To The Local Payments Coin,False
4279,"August 5, 2014",The New Traclist Is What I Wish Nigerian Ecommerce Sites Looked Like,False
4280,"August 5, 2014",Innjoo i1s Battery Endurance Test,False
4281,"August 4, 2014",PayPal Or Paydrain?,False
4282,"August 4, 2014",The Reading Culture Is Dead? Keep Calm And Watch Videos,False
4283,"August 2, 2014",The Innjoo i1s – Unboxing and First Impressions,False
4284,"August 1, 2014","She Leads Africa Is Organising A Female-centric Pitch Competition With Over $10,000 Up For Grabs",False
4285,"July 31, 2014",Everyone Can Now Download BBM Beta For Windows Phone,False
4286,"July 31, 2014",Facebook Partners Airtel To Pilot Internet.org In Zambia,False
4287,"July 31, 2014",Blackberry Z3 Review: The Only Budget Blackberry 10 Smartphone,False
4288,"July 31, 2014",5 Tech Things From The McKinsey Global Institute’s 2014 Nigeria Report,False
4289,"July 30, 2014","Innjoo? Yeah, It’s A Crazy Cheap Smartphone That’s Launching On Jumia",False
4290,"July 30, 2014",Airtel’s Cheap Android Data Plans Actually Cost More Than You Think,False
4291,"July 28, 2014",Github Comes To Lagos In September,False
4292,"July 28, 2014",Ebola Outbreak: What You Need To Know,False
4293,"July 28, 2014",Tiketmobile Founder Makes A Comeback With Ocaman.com,False
4294,"July 28, 2014","TechCamp West Africa 2014: A Weekend of Sharing Ideas, Actions and Projects.",False
4295,"July 27, 2014",Safaricom Starts Offering Fiber To Home Broadband In Nairobi,False
4296,"July 25, 2014",Blackberry Z3 Battery On Intensive Everyday Usage,False
4297,"July 24, 2014",A Response To Jason Njoku,False
4298,"July 24, 2014",MTN Has Not Won The Streaming Music Wars,False
4299,"July 24, 2014","Nigerian Startup, SOLO Phone Unveils 3 New Smartphones – The Solo S400, S410 and S500",False
4300,"July 23, 2014",Uber Has Arrived Lagos With Ice Prince Zamani As First Rider,False
4301,"July 23, 2014",Africa Mobile OS Market Share – Android Is Winning,False
4302,"July 23, 2014",The Battle For The Next Billion – Africa’s Biggest Mobile Platforms In One Map,False
4303,"July 23, 2014",Nigerian Mobile Marketshare In Four Graphs,False
4304,"July 22, 2014",App Review: Nearest Locator for iOS,False
4305,"July 22, 2014",Sniply: The URL-shortener with Increased Social Conversion,False
4306,"July 22, 2014",PushCV Sends your CV to Recruiters on your Behalf,False
4307,"July 22, 2014",First Bank Integrates PayPal With Internet Banking Portal,False
4308,"July 21, 2014",First Bank Could Announce An Exclusive Partnership With PayPal To Enable P2P Transfers And Merchant Payments Today,False
4309,"July 21, 2014",Co-founding a Startup Is Like Getting Married,False
4310,"July 21, 2014",Nearest Locator App Gets User Interface Overhaul.,False
4311,"July 21, 2014","Raising Digital Women, The W-TEC Way",False
4312,"July 18, 2014",CTI Wants to Train Rookie Software Developers for Free,False
4313,"July 18, 2014",Google Celebrates Nelson Mandela’s 96th Birthday Anniversary With A Doodle,False
4314,"July 18, 2014",Blackberry Z3 First Impressions – It’s A Handful,False
4315,"July 18, 2014",9 More Mentors Join 440NG’s Faculty,False
4316,"July 18, 2014",A Trip To Space Awaits The Winner Of The Hackaday Prize – Here’s How To Apply,False
4317,"July 18, 2014",Why You Need To Get The Blackberry Z10 Right Now,False
4318,"July 18, 2014",BBM Beta For Windows Phone Is Finally Here,False
4319,"July 17, 2014",Unboxing The Blackberry Z3,False
4320,"July 17, 2014",The Blackberry Z3 Is Here,False
4321,"July 17, 2014",CcHub’s KidsZone ‘Summer of Code’ Programme Now Open to Applications,False
4322,"July 17, 2014",Smart Women of Africa Sharing Knowledge at the Pan African Women in Tech Virtual Meetup,False
4323,"July 16, 2014",Tech Events to Attend This Week,False
4324,"July 16, 2014",Entrepreneur Country Brings Its Version Of The David And Goliath Tale To Nigeria,False
4325,"July 15, 2014",Mark Essien’s Hotels.ng Featured on Digits,False
4326,"July 15, 2014","The AMPION Venture Bus is Coming to West Africa, Apply Now",False
4327,"July 15, 2014",Marek’s Bulletproof Startup Template For African Repat Entrepreneurs,False
4328,"July 15, 2014",Nokia Lumia 520 Hits The 12 Million Global Activations Mark,False
4329,"July 14, 2014",This Guy Just Made One Million Naira In Konga Affiliate Commissions,False
4330,"July 14, 2014",BlackBerry Makes the list of Brands Most Likely to Disappear in 2015,False
4331,"July 14, 2014",iROKOtv Is Expanding To East Africa,False
4332,"July 14, 2014",Ten African Themed Games You Should Totally Play,False
4333,"July 14, 2014",How Germany’s World Cup Victory Played Out On Twitter,False
4334,"July 14, 2014",Should Startups Request That Investors Sign Non-Disclosure Agreements?,False
4335,"July 11, 2014",40 Moments From TechCabal Sessions With Kinnevik,False
4336,"July 11, 2014",Zimbabwe Could Become Africa’s First Truly Cashless Economy,False
4337,"July 11, 2014",You Can Now Sign Up For BBM Beta On Windows Phone,False
4338,"July 10, 2014",Microsoft to End Support of Windows Phone 7.8 in Two Months,False
4339,"July 10, 2014",PrepClass & 13 Other Nigerian Startups Make The DEMO Africa 2014 Final 40,False
4340,"July 10, 2014",Nigeria is Next for BlackBerry Z3 Roll Out,False
4341,"July 10, 2014","Prowork, Chamasoft and OurHood Win Regional Evernote API Challenge, Battle to Represent Africa",False
4342,"July 9, 2014","TechCabal Sessions, July 2014",False
4343,"July 9, 2014",Cashdown Nigeria may be Africa’s Answer to PawnGo,False
4344,"July 9, 2014","Funda Solva is Harnessing the Power of Crowdfunding, and PayPal",False
4345,"July 9, 2014",Jumia Launches Online Marketplace for SMEs,False
4346,"July 9, 2014",Twitter for Windows Phone Finally Updated But Still Playing Catch up,False
4347,"July 8, 2014",UBA Transaction Alerts in your Twitter DMs,False
4348,"July 8, 2014",Audax Is Organising a Summer Coding School For Kids in Lagos,False
4349,"July 8, 2014",Why Are There So Many eCommerce Startups?,False
4350,"July 8, 2014",Blackberry Explains: This is Why the Passport Looks Like That,False
4351,"July 8, 2014",SOP Notify Wants to be the Smart Power Grid of Africa,False
4352,"July 8, 2014",RIP NITEL – NCC Declares Pioneering Telecoms and 13 Others Inactive,False
4353,"July 8, 2014",BBM Surfaces on Windows Phone Store As Private Beta,False
4354,"July 7, 2014",The Lagos Angel Network Is Hosting A “Fund Your Startup” Workshop,False
4355,"July 7, 2014",Shortlist Nigeria Is a Freemium Online Recruitment Platform,False
4356,"July 7, 2014",Microsoft Might Be Considering an Android-powered Lumia,False
4357,"July 7, 2014","Green Energy Wins SeedStars World Lagos 2014, Aims for $500,000 at Global Finals",False
4358,"July 7, 2014",Swop365 Wants To Be Africa’s Answer To Craigslist,False
4359,"July 5, 2014","Girls Technology Camp by W-TEC Commences in August, Apply Now",False
4360,"July 4, 2014",Techlaunchpad v2.0 still open to Applications from Developers,False
4361,"July 4, 2014",Jumia’s Shopping App Comes To Windows Phone,False
4362,"July 4, 2014",Paradigm Initiative Nigeria To Host Internet Policy Training in Abuja,False
4363,"July 3, 2014",3 Valuable World Cup Lessons For Startups,False
4364,"July 3, 2014",Touchscreen Display Starter Kits Now Available for the Raspberry Pi,False
4365,"July 3, 2014",Why No Crowdfunding for Nigerian Startups ?,False
4366,"July 3, 2014",Glo Launches On-demand Streaming App,False
4367,"July 2, 2014",The BRCK Will Officially Drop Next Wednesday,False
4368,"July 2, 2014",PrepClass: Life After The Battlefield,False
4369,"July 2, 2014",It’s Official: MTN Is No Longer A Telco,False
4370,"July 2, 2014","We Found The MTN Music+ (Beta) App, Download It Now",False
4371,"July 2, 2014",440NG Accelerator Reveals An All Star Mentor Faculty,False
4372,"July 2, 2014","Meet Stephen Ozoigbo, the Man Who Brought You the Evernote-ATF Roadshow",False
4373,"July 2, 2014",9 Apps To Get You Through Ramadan,False
4374,"July 2, 2014",Barcamp Nigeria Returns This August.,False
4375,"July 1, 2014",YouTube Introduces Crowdfunding,False
4376,"July 1, 2014","First Look At Music+, Music Streaming App From MTN",False
4377,"July 1, 2014",FBV wants to help you Get More from your Mobile Devices,False
4378,"June 30, 2014",Just In: MTN Might Be About To Launch A Music Streaming App,False
4379,"June 30, 2014",Company Registration goes Mobile in Kenya,False
4380,"June 30, 2014",Lagos Angel Network Makes Its First Investment In Autobox And Hutbay,False
4381,"June 28, 2014",Android Developers Can Now Publish Paid Apps on The Play Store From Nigeria,False
4382,"June 27, 2014",Nairaland Is Back. 5 Months Back,False
4383,"June 27, 2014","World Cup Group Stage Generated Over 300 Million Tweets, and Other Twitter Stats",False
4384,"June 27, 2014",Coders4Africa Wants To Train Software Developers For Free,False
4385,"June 27, 2014",Lumia 630 Review – It’s a Dual SIM Lumia!,False
4386,"June 27, 2014",TechCabal Sessions –  An Exclusive Dinner With Kinnevik,False
4387,"June 26, 2014",Jovago’s Hotel Listings Will Now Appear On TripAdvisor,False
4388,"June 26, 2014",The Most Important Things to Know from the Google I/O,False
4389,"June 26, 2014",Nairaland Is Back. Sort Of,False
4390,"June 26, 2014",Twitter Launches Breakfast Reminders and Other Cool Features For The Ramadan Season,False
4391,"June 25, 2014",GidiMo is a Robust Mobile First eLearning Platform,False
4392,"June 25, 2014",Lumia 630 Battery on Intensive Everyday Usage,False
4393,"June 25, 2014","Evernote, ATF Team Up in Search of Talented African App Developers",False
4394,"June 25, 2014",3 Ways To Watch The Google I/O Keynote,False
4395,"June 25, 2014",World Cup: Google Trends Reveals Nigerians Are Optimistic About The Argentina Game,False
4396,"June 24, 2014",Nairaland Possibly Hacked – Founder Says That Restoration Efforts Are Ongoing,False
4397,"June 24, 2014","Microsoft Launches its First Android Smartphone, the Nokia X2",False
4398,"June 23, 2014",Facebook Came To Africa To Improve Its Android App,False
4399,"June 23, 2014",Tech Events You should not Miss this Week,False
4400,"June 23, 2014",Acadar Wants to Provide an All-Round E-learning Environment for Nigerians,False
4401,"June 23, 2014",Nairaland is Down,False
4402,"June 23, 2014",5 Legal Mistakes Your Startup Should Not Make,False
4403,"June 23, 2014",Lumia 630 Battery Endurance Test,False
4404,"June 21, 2014",How To Become a World Class Developer in Less Than 3 Years,False
4405,"June 20, 2014",MTN Dobox Could Soon Become Etisalat Dobox,False
4406,"June 20, 2014",Have You Opened Your PayPal Account? Here’s How,False
4407,"June 20, 2014",TechSQUAD: Nigerian Techies Unite to Revamp The Electoral Process,False
4408,"June 20, 2014",Uber Lagos,False
4409,"June 20, 2014",A Quick Review of Nokia’s Z Launcher For Android,False
4410,"June 19, 2014",BBM will Arrive on Windows Phones in July,False
4411,"June 19, 2014","Now That PayPal Has Arrived Nigeria, What Next?",False
4412,"June 19, 2014",6 Smartphone Charging Myths Set Straight,False
4413,"June 19, 2014",Etisalat Offers The iPhone 5S With Option to Swap for iPhone 6,False
4414,"June 19, 2014","In Malawi, Subpar Mobile Network Service Is Now A Prisonable Offence",False
4415,"June 19, 2014",Lumia 630: First Impressions,False
4416,"June 19, 2014",Three Early Startup Lessons From Venturing In Lagos,False
4417,"June 19, 2014",Twitter now supports animated GIFs but implementation sucks,False
4418,"June 18, 2014",BlackBerry OS Users will Get Access to Amazon Android AppStore,False
4419,"June 18, 2014",7 Days Worth of Google World Cup Doodles,False
4420,"June 18, 2014",Unboxing The Lumia 630,False
4421,"June 18, 2014","Facebook Pokes Snapchat with Reply-to-Unlock IM App, Slingshot",False
4422,"June 18, 2014",Mobile Survey Reports: Over 17.5 Million Nigerians watched the Nigeria vs. Iran World Cup Match,False
4423,"June 18, 2014",PayPal Nigeria: First Impressions,False
4424,"June 18, 2014",31 Nigerian Student Entrepreneurs Convene at the Lyfecamp Bootcamp to Gain Global Business Skills,False
